,液状化履歴,geometry
318,2011_広範囲に液状化した地域,"POLYGON ((15565944.004169764 4253709.770558983, 15565944.005909696 4253995.2974689845, 15566291.880651945 4253995.296779166, 15566291.878892677 4253709.769892972, 15565944.004169764 4253709.770558983))"
319,2011_広範囲に液状化した地域,"POLYGON ((15565944.005909696 4253995.2974689845, 15565944.007648785 4254280.694816416, 15566291.882410353 4254280.6941027995, 15566291.880651945 4253995.296779166, 15565944.005909696 4253995.2974689845))"
320,2011_広範囲に液状化した地域,"POLYGON ((15565944.007648785 4254280.694816416, 15565944.009387871 4254566.099609335, 15566291.884168766 4254566.098871916, 15566291.882410353 4254280.6941027995, 15565944.007648785 4254280.694816416))"
321,1923_激しい液状化が生じた地点確定可,"POLYGON ((15566987.633749884 4254566.097373282, 15566987.635528456 4254851.646586405, 15567335.510328688 4254851.645825173, 15567335.508550111 4254566.09661207, 15566987.633749884 4254566.097373282))"
322,2011_広範囲に液状化した地域,"POLYGON ((15568031.252816463 4253709.766182345, 15568031.254595084 4253995.293044659, 15568379.129356664 4253995.2922834875, 15568379.127539385 4253709.765421193, 15568031.252816463 4253709.766182345))"
323,2011_広範囲に液状化した地域,"POLYGON ((15568379.127539385 4253709.765421193, 15568379.129356664 4253995.2922834875, 15568727.004118241 4253995.291522317, 15568727.002262296 4253709.764660042, 15568379.127539385 4253709.765421193))"
324,2011_広範囲に液状化した地域,"POLYGON ((15568031.254595084 4253995.293044659, 15568031.256372824 4254280.690344414, 15568379.131173054 4254280.689583221, 15568379.129356664 4253995.2922834875, 15568031.254595084 4253995.293044659))"
325,2011_広範囲に液状化した地域,"POLYGON ((15568379.129356664 4253995.2922834875, 15568379.131173054 4254280.689583221, 15568727.005973278 4254280.688822029, 15568727.004118241 4253995.291522317, 15568379.129356664 4253995.2922834875))"
326,2011_広範囲に液状化した地域,"POLYGON ((15568727.002262296 4253709.764660042, 15568727.004118241 4253995.291522317, 15569074.87887982 4253995.290761143, 15569074.876985215 4253709.7638988895, 15568727.002262296 4253709.764660042))"
327,2011_広範囲に液状化した地域,"POLYGON ((15568727.004118241 4253995.291522317, 15568727.005973278 4254280.688822029, 15569074.880773503 4254280.688060837, 15569074.87887982 4253995.290761143, 15568727.004118241 4253995.291522317))"
328,2011_広範囲に液状化した地域,"POLYGON ((15568031.256372824 4254280.690344414, 15568031.258150568 4254566.095089648, 15568379.132989444 4254566.094328439, 15568379.131173054 4254280.689583221, 15568031.256372824 4254280.690344414))"
329,2011_広範囲に液状化した地域,"POLYGON ((15568379.131173054 4254280.689583221, 15568379.132989444 4254566.094328439, 15568727.007828312 4254566.093567225, 15568727.005973278 4254280.688822029, 15568379.131173054 4254280.689583221))"
330,2011_広範囲に液状化した地域,"POLYGON ((15568031.258150568 4254566.095089648, 15568031.25992915 4254851.644302713, 15568379.134806689 4254851.643541484, 15568379.132989444 4254566.094328439, 15568031.258150568 4254566.095089648))"
331,2011_広範囲に液状化した地域,"POLYGON ((15568379.132989444 4254566.094328439, 15568379.134806689 4254851.643541484, 15568727.009684213 4254851.6427802555, 15568727.007828312 4254566.093567225, 15568379.132989444 4254566.094328439))"
332,2011_広範囲に液状化した地域,"POLYGON ((15568727.005973278 4254280.688822029, 15568727.007828312 4254566.093567225, 15569074.882667184 4254566.092806014, 15569074.880773503 4254280.688060837, 15568727.005973278 4254280.688822029))"
333,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15570814.232356424 4251426.634482327, 15570814.234675208 4251711.964796282, 15571162.108818341 4251711.963963925, 15571162.106460908 4251426.633626211, 15570814.232356424 4251426.634482327))"
334,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15570814.234675208 4251711.964796282, 15570814.236993995 4251997.302548838, 15571162.111175774 4251997.301740236, 15571162.108818341 4251711.963963925, 15570814.234675208 4251711.964796282))"
335,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15571162.108818341 4251711.963963925, 15571162.111175774 4251997.301740236, 15571509.98535755 4251997.300931635, 15571509.982961476 4251711.963131568, 15571162.108818341 4251711.963963925))"
336,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15570814.236993995 4251997.302548838, 15570814.239313891 4252282.784730147, 15571162.113534337 4252282.783945315, 15571162.111175774 4251997.301740236, 15570814.236993995 4251997.302548838))"
337,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15571162.111175774 4251997.301740236, 15571162.113534337 4252282.783945315, 15571509.98775478 4252282.783160483, 15571509.98535755 4251997.300931635, 15571162.111175774 4251997.301740236))"
338,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15570814.239313891 4252282.784730147, 15570814.241632674 4252568.137365755, 15571162.11589177 4252568.1366046835, 15571162.113534337 4252282.783945315, 15570814.239313891 4252282.784730147))"
339,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15571162.113534337 4252282.783945315, 15571162.11589177 4252568.1366046835, 15571509.99015086 4252568.13584361, 15571509.98775478 4252282.783160483, 15571162.113534337 4252282.783945315))"
340,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15571509.98535755 4251997.300931635, 15571509.98775478 4252282.783160483, 15571857.861975223 4252282.7823756505, 15571857.859539332 4251997.300123035, 15571509.98535755 4251997.300931635))"
341,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15571509.98775478 4252282.783160483, 15571509.99015086 4252568.13584361, 15571857.864409951 4252568.135082538, 15571857.861975223 4252282.7823756505, 15571509.98775478 4252282.783160483))"
342,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15571162.11589177 4252568.1366046835, 15571162.118191235 4252853.496776281, 15571509.992508294 4252853.496015188, 15571509.99015086 4252568.13584361, 15571162.11589177 4252568.1366046835))"
343,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15571509.99015086 4252568.13584361, 15571509.992508294 4252853.496015188, 15571857.866825355 4252853.495254095, 15571857.864409951 4252568.135082538, 15571509.99015086 4252568.13584361))"
344,2011_広範囲に液状化した地域,"POLYGON ((15571509.992508294 4252853.496015188, 15571509.994866863 4253139.000628586, 15571857.86924192 4253138.999867475, 15571857.866825355 4252853.495254095, 15571509.992508294 4252853.496015188))"
345,2011_広範囲に液状化した地域,"POLYGON ((15571509.994866863 4253139.000628586, 15571509.997224297 4253424.375687823, 15571857.871657327 4253424.374926692, 15571857.86924192 4253138.999867475, 15571509.994866863 4253139.000628586))"
346,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15561073.765857007 4255137.077932773, 15561073.767480148 4255422.504927851, 15561421.642280374 4255422.504309317, 15561421.64065723 4255137.077290467, 15561073.765857007 4255137.077932773))"
347,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15561421.64065723 4255137.077290467, 15561421.642280374 4255422.504309317, 15561769.517080598 4255422.503690779, 15561769.515457453 4255137.076648162, 15561421.64065723 4255137.077290467))"
348,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15561073.767480148 4255422.504927851, 15561073.76910407 4255708.076403722, 15561421.643904299 4255708.075808968, 15561421.642280374 4255422.504309317, 15561073.767480148 4255422.504927851))"
349,2011_広範囲に液状化した地域,"POLYGON ((15564204.637126666 4254851.652390787, 15564204.638827102 4255137.072033076, 15564552.51362733 4255137.071366979, 15564552.511926888 4254851.65172471, 15564204.637126666 4254851.652390787))"
350,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.263227783 4255137.0700347815, 15565248.264928225 4255422.497124798, 15565596.139728453 4255422.496411106, 15565596.138028009 4255137.06929732, 15565248.263227783 4255137.0700347815))"
351,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.138028009 4255137.06929732, 15565596.139728453 4255422.496411106, 15565944.014528677 4255422.495697408, 15565944.012828236 4255137.068559859, 15565596.138028009 4255137.06929732))"
352,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.01112779 4254851.648870089, 15565944.012828236 4255137.068559859, 15566291.887628457 4255137.067822398, 15566291.885928009 4254851.648108862, 15565944.01112779 4254851.648870089))"
353,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.885928009 4254851.648108862, 15566291.887628457 4255137.067822398, 15566639.762428682 4255137.067084932, 15566639.760728234 4254851.647347634, 15566291.885928009 4254851.648108862))"
354,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.012828236 4255137.068559859, 15565944.014528677 4255422.495697408, 15566291.889328903 4255422.494983714, 15566291.887628457 4255137.067822398, 15565944.012828236 4255137.068559859))"
355,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.887628457 4255137.067822398, 15566291.889328903 4255422.494983714, 15566639.764129128 4255422.494270013, 15566639.762428682 4255137.067084932, 15566291.887628457 4255137.067822398))"
356,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.264928225 4255422.497124798, 15565248.266629484 4255708.068695657, 15565596.141429713 4255708.068005741, 15565596.139728453 4255422.496411106, 15565248.264928225 4255422.497124798))"
357,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565596.139728453 4255422.496411106, 15565596.141429713 4255708.068005741, 15565944.01622994 4255708.067315824, 15565944.014528677 4255422.495697408, 15565596.139728453 4255422.496411106))"
358,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565248.266629484 4255708.068695657, 15565248.268329922 4255993.510687112, 15565596.143130153 4255993.510020963, 15565596.141429713 4255708.068005741, 15565248.266629484 4255708.068695657))"
359,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15565596.141429713 4255708.068005741, 15565596.143130153 4255993.510020963, 15565944.017930385 4255993.509354818, 15565944.01622994 4255708.067315824, 15565596.141429713 4255708.068005741))"
360,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.014528677 4255422.495697408, 15565944.01622994 4255708.067315824, 15566291.891030164 4255708.06662591, 15566291.889328903 4255422.494983714, 15565944.014528677 4255422.495697408))"
361,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.889328903 4255422.494983714, 15566291.891030164 4255708.06662591, 15566639.765830392 4255708.065935985, 15566639.764129128 4255422.494270013, 15566291.889328903 4255422.494983714))"
362,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15565944.01622994 4255708.067315824, 15565944.017930385 4255993.509354818, 15566291.89273061 4255993.508688669, 15566291.891030164 4255708.06662591, 15565944.01622994 4255708.067315824))"
363,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566291.891030164 4255708.06662591, 15566291.89273061 4255993.508688669, 15566639.767530842 4255993.508022511, 15566639.765830392 4255708.065935985, 15566291.891030164 4255708.06662591))"
364,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566639.760728234 4254851.647347634, 15566639.762428682 4255137.067084932, 15566987.637228906 4255137.066323681, 15566987.635528456 4254851.646586405, 15566639.760728234 4254851.647347634))"
365,1923_激しい液状化が生じた地点確定可,"POLYGON ((15566987.635528456 4254851.646586405, 15566987.637228906 4255137.066323681, 15567335.512029132 4255137.065562428, 15567335.510328688 4254851.645825173, 15566987.635528456 4254851.646586405))"
366,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566639.762428682 4255137.067084932, 15566639.764129128 4255422.494270013, 15566987.63892935 4255422.493508743, 15566987.637228906 4255137.066323681, 15566639.762428682 4255137.067084932))"
367,1923_激しい液状化が生じた地点確定可,"POLYGON ((15566987.637228906 4255137.066323681, 15566987.63892935 4255422.493508743, 15567335.513729576 4255422.492747471, 15567335.512029132 4255137.065562428, 15566987.637228906 4255137.066323681))"
368,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566639.764129128 4255422.494270013, 15566639.765830392 4255708.065935985, 15566987.640630612 4255708.065174695, 15566987.63892935 4255422.493508743, 15566639.764129128 4255422.494270013))"
369,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566987.63892935 4255422.493508743, 15566987.640630612 4255708.065174695, 15567335.515430836 4255708.064413407, 15567335.513729576 4255422.492747471, 15566987.63892935 4255422.493508743))"
370,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566639.765830392 4255708.065935985, 15566639.767530842 4255993.508022511, 15566987.642331056 4255993.507261204, 15566987.640630612 4255708.065174695, 15566639.765830392 4255708.065935985))"
371,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15566987.640630612 4255708.065174695, 15566987.642331056 4255993.507261204, 15567335.517131282 4255993.506499892, 15567335.515430836 4255708.064413407, 15566987.640630612 4255708.065174695))"
372,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15570466.385830278 4255137.058806328, 15570466.387588691 4255422.486086337, 15570814.26250487 4255422.485325065, 15570814.260727135 4255137.058045077, 15570466.385830278 4255137.058806328))"
